PickID,PickDate,Remark,VANCode,TotalWeight,Status,BranchCode,DocEntry,DocNum,CardCode,CardName,ItemCode,Description,Quantity,UoM,ItemWeight,WhsCode,U_DocNum
00220251204030516657,12/5/2025,INV(27),VO99018,210.62,C,002,5379020,8379019,C00213050,???????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),2,pcs,2.158333,WH-MDY01,00220251204104220043
00120251204055150310,12/5/2025,AL/BH/KMD/SC                         Inv;17,VO99004,207.16,C,001,5378985,8378984,C00104768,Spirit,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),1,pcs,1.079167,DC-YGN01,00120251204103408907
00520251204025338507,12/5/2025,OCJN Inv [ 5 ] ,VO99038,58.67,C,005,5379039,8379038,C00500918,City Care-NPT-JN,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),6,pcs,6.475,WH-NPT01,00520251204104739107
00120251204055520713,12/5/2025,NOKL SHOP-44,VO99045,173.34,C,001,5379032,8379031,C00127657,AM Pharmacy,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),1,pcs,1.079167,DC-YGN01,00120251204104717453
01120251204025619813,12/5/2025,"TKS,PHM,Inv-15",VO99071,50.42,C,011,5379145,8379144,C01100478,????????????????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),1,pcs,1.079167,WH-MGW01,01120251204110642540
00120251204055355003,12/5/2025,MGLD SHOP-11,VO99061,170.32,C,001,5379163,8379162,C00129329,???????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),2,pcs,2.158333,DC-YGN01,00120251204111008883
00220251204030608007,12/5/2025,INV(19),VO99040,140.01,C,002,5379112,8379111,C00214308,Angel,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),24,pcs,25.9,WH-MDY01,00220251204110130627
00120251204055520713,12/5/2025,NOKL SHOP-44,VO99045,173.34,C,001,5379122,8379121,C00133041,???????????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),1,pcs,1.079167,DC-YGN01,00120251204110331723
00120251204055331843,12/5/2025,HTY SHOP-40,VO99063,172.61,C,001,5378723,8378722,C00135721,???????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),3,pcs,3.2375,DC-YGN01,00120251204092805887
01620251204035823093,12/5/2025,"Inv-18, Bago, Thatnatpin, Minywar",VO99082,101.93,C,016,5378623,8378622,C01602259,Lilly Organics (Bago),0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),3,pcs,3.2375,WH-BGO99,01620251203115928303
00220251204030447237,12/5/2025,INV(24),VO99017,270.54,C,002,5378280,8378279,C00200213,G 1,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),2,pcs,2.158333,WH-MDY01,00220251203020253127
00520251204025447907,12/5/2025,"MMZ ,KS Inv [ 31 ]",VO99028,156.27,C,005,5378849,8378848,C00500021,????????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),2,pcs,2.158333,WH-NPT01,00520251204100046910
00520251204025447907,12/5/2025,"MMZ ,KS Inv [ 31 ]",VO99028,156.27,C,005,5378812,8378811,C00500010,???????????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),1,pcs,1.079167,WH-NPT01,00520251204095437977
00120251204055218913,12/5/2025,MGLTN/Tamwe                       Inv;23,VO99005,106.64,C,001,5378824,8378823,C00102147,??????????????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),3,pcs,3.2375,DC-YGN01,00120251204095553927
00720251204041153110,12/5/2025,inv 16,VO99052,117.9,C,007,5378835,8378834,C00702807,???????-?,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),5,pcs,5.395833,WH-PTN01,00720251204095745497
00520251204025447907,12/5/2025,"MMZ ,KS Inv [ 31 ]",VO99028,156.27,C,005,5378770,8378769,C00503645,????(?????????),0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),1,pcs,1.079167,WH-NPT01,00520251204094528177
00520251204025447907,12/5/2025,"MMZ ,KS Inv [ 31 ]",VO99028,156.27,C,005,5379407,8379406,C00501020,????????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),1,pcs,1.079167,WH-NPT01,00520251204122857123
00220251204030542770,12/5/2025,INV(21),VO99019,74.42,C,002,5379417,8379416,C00200648,????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),5,pcs,5.395833,WH-MDY01,00220251204123759473
00120251204055453930,12/5/2025,NDG/EDG                 Inv;19,VO99043,65.06,C,001,5379392,8379391,C00106996,??????????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),3,pcs,3.2375,DC-YGN01,00120251204122453067
00120251204055150310,12/5/2025,AL/BH/KMD/SC                         Inv;17,VO99004,207.16,C,001,5379368,8379367,C00101770,?????????????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),1,pcs,1.079167,DC-YGN01,00120251204121236863
00120251204055303940,12/5/2025,TGG SHOP-29,VO99106,118.32,C,001,5379345,8379344,C00144823,24 Hour,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),2,pcs,2.158333,DC-YGN01,00120251204120315120
00120251204055453930,12/5/2025,NDG/EDG                 Inv;19,VO99043,65.06,C,001,5379351,8379350,C00110309,????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),5,pcs,5.395833,DC-YGN01,00120251204120618597
00120251204055218913,12/5/2025,MGLTN/Tamwe                       Inv;23,VO99005,106.64,C,001,5379320,8379319,C00144459,365 Pharmacy 12 - KMD,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),1,pcs,1.079167,DC-YGN01,00120251204115053067
00620251204032832147,12/5/2025,V54(1),VO99054,31.89,C,006,5379329,8379328,C00603044,Shwe Kids,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),1,pcs,1.079167,WH-TGI02,00620251204115520527
00120251204055150310,12/5/2025,AL/BH/KMD/SC                         Inv;17,VO99004,207.16,C,001,5379304,8379303,C00101900,U Soe Win,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),1,pcs,1.079167,DC-YGN01,00120251204114139830
01120251204025619813,12/5/2025,"TKS,PHM,Inv-15",VO99071,50.42,C,011,5379295,8379294,C01100489,??????????????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),5,pcs,5.395833,WH-MGW01,01120251204114008480
00220251204030447237,12/5/2025,INV(24),VO99017,270.54,C,002,5379271,8379270,C00215754,????????????????????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),3,pcs,3.2375,WH-MDY01,00220251204113445177
00220251204030341233,12/5/2025,city 19,VO99036,45.66,C,002,5379238,8379237,C00207683,City Mart - 19th,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),12,pcs,12.95,WH-MDY01,00220251204112907447
00120251204055520713,12/5/2025,NOKL SHOP-44,VO99045,173.34,C,001,5379243,8379242,C00105818,????????????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),1,pcs,1.079167,DC-YGN01,00120251204112913160
00120251204055218913,12/5/2025,MGLTN/Tamwe                       Inv;23,VO99005,106.64,C,001,5379257,8379256,C00138673,365 Pharmacy (6) - Tamwe,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),1,pcs,1.079167,DC-YGN01,00120251204113218237
00520251204025551447,12/5/2025,OT Inv [ 6 ] ,VO99038,74.49,C,005,5379228,8379227,C00501662,Ocean-NPT-OTTR,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),12,pcs,12.95,WH-NPT01,00520251204112727930
00520251204025551447,12/5/2025,OT Inv [ 6 ] ,VO99038,74.49,C,005,5379229,8379228,C00501663,City Care-NPT-OTTR,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),6,pcs,6.475,WH-NPT01,00520251204112759177
00220251204030328153,12/5/2025,OCDP,VO99036,67.31,C,002,5379232,8379231,C00202989,Ocean-MDY-DP,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),36,pcs,38.85,WH-MDY01,00220251204112828470
00220251204030356177,12/5/2025,OC 73,VO99036,34.09,C,002,5379234,8379233,C00205333,Ocean-MDY-73th,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),24,pcs,25.9,WH-MDY01,00220251204112847587
01620251204035823093,12/5/2025,"Inv-18, Bago, Thatnatpin, Minywar",VO99082,101.93,C,016,5379541,8379540,C01600747,?????????????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),5,pcs,5.395833,WH-BGO99,01620251204021740910
00120251204055303940,12/5/2025,TGG SHOP-29,VO99106,118.32,C,001,5379535,8379534,C00102317,AAA,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),3,pcs,3.2375,DC-YGN01,00120251204021440287
00120251204055453930,12/5/2025,NDG/EDG                 Inv;19,VO99043,65.06,C,001,5379510,8379509,C00123834,Infinity (1),0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),2,pcs,2.158333,DC-YGN01,00120251204015923067
00620251204032832147,12/5/2025,V54(1),VO99054,31.89,C,006,5379511,8379510,C00600412,?????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),1,pcs,1.079167,WH-TGI02,00620251204015931630
00120251204055453930,12/5/2025,NDG/EDG                 Inv;19,VO99043,65.06,C,001,5379513,8379512,C00112364,Infinity (2),0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),2,pcs,2.158333,DC-YGN01,00120251204020224407
00120251204055453930,12/5/2025,NDG/EDG                 Inv;19,VO99043,65.06,C,001,5379514,8379513,C00149748,Infinity(3),0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),2,pcs,2.158333,DC-YGN01,00120251204020225977
00220251204030516657,12/5/2025,INV(27),VO99018,210.62,C,002,5379485,8379484,C00200928,Shwe Moe,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),6,pcs,6.475,WH-MDY01,00220251204014112397
00120251204055218913,12/5/2025,MGLTN/Tamwe                       Inv;23,VO99005,106.64,C,001,5379488,8379487,C00100432,?????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),2,pcs,2.158333,DC-YGN01,00120251204014115987
00720251204041153110,12/5/2025,inv 16,VO99052,117.9,C,007,5379493,8379492,C00700176,?????????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),5,pcs,5.395833,WH-PTN01,00720251204014122080
00220251204030419380,12/5/2025,INV(12),VO99016,49.15,C,002,5379498,8379497,C00200791,??????????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),12,pcs,12.95,WH-MDY01,00220251204014713853
00220251204030516657,12/5/2025,INV(27),VO99018,210.62,C,002,5379509,8379508,C00200867,?????????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),24,pcs,25.9,WH-MDY01,00220251204015919483
01620251204035823093,12/5/2025,"Inv-18, Bago, Thatnatpin, Minywar",VO99082,101.93,C,016,5379468,8379467,C01602678,????? ??????????????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),3,pcs,3.2375,WH-BGO99,01620251204012913247
00720251204041153110,12/5/2025,inv 16,VO99052,117.9,C,007,5379482,8379481,C00702863,??? ????????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),3,pcs,3.2375,WH-PTN01,00720251204013815497
00120251204055455197,12/5/2025,"SOKL,YK SHOP-20",VO99046,139.57,C,001,5379568,8379567,C00108446,??????????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),2,pcs,2.158333,DC-YGN01,00120251204022955267
00120251204055425190,12/5/2025,S.DGN/SEIKKAN SHOP-26,VO99060,84.41,C,001,5379570,8379569,C00128307,???????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),1,pcs,1.079167,DC-YGN01,00120251204022957887
00720251204041153110,12/5/2025,inv 16,VO99052,117.9,C,007,5379601,8379600,C00700183,??????????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),1,pcs,1.079167,WH-PTN01,00720251204024152390
00120251204055312437,12/5/2025,HL/KMY                  Inv;21,VO99032,71.52,C,001,5379638,8379637,C00106581,????????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),12,pcs,12.95,DC-YGN01,00120251204024828763
00220251204040217037,12/5/2025,INV(5),VO99016,119.09,C,002,5379659,8379658,C00201079,????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),2,pcs,2.158333,WH-MDY01,00220251204030011670
00220251204040217037,12/5/2025,INV(5),VO99016,119.09,C,002,5379657,8379656,C00200366,????????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),6,pcs,6.475,WH-MDY01,00220251204030001080
00220251204040217037,12/5/2025,INV(5),VO99016,119.09,C,002,5379729,8379728,C00214901,Home Mart,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),2,pcs,2.158333,WH-MDY01,00220251204034828640
00720251204041307187,12/5/2025,inv 5 OCPT,VO99052,199.6,C,007,5379734,8379733,C00701841,Ocean - PT,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),48,pcs,51.8,WH-PTN01,00720251204035641817
00720251204041307187,12/5/2025,inv 5 OCPT,VO99052,199.6,C,007,5379736,8379735,C00700302,City Care - PT,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),36,pcs,38.85,WH-PTN01,00720251204035709290
00720251204052110033,12/5/2025,Inv 8,VO99052,94.34,C,007,5379738,8379737,C00700046,?????????,0201112018,Ensure Gold Strawberry 850gm (1x12Pcs),12,pcs,12.95,WH-PTN01,00720251204094833240
00120251204055520713,12/5/2025,NOKL SHOP-44,VO99045,173.34,C,001,5379689,8379688,C00107727,?????-?,0201112025,Ensure Gold Vanilla 380gm (1x24Pcs),3,pcs,1.55,DC-YGN01,00120251204031939430
00120251204055312437,12/5/2025,HL/KMY                  Inv;21,VO99032,71.52,C,001,5379595,8379594,C00135567,????????,0201112025,Ensure Gold Vanilla 380gm (1x24Pcs),2,pcs,1.033333,DC-YGN01,00120251204023908330
00120251204055453930,12/5/2025,NDG/EDG                 Inv;19,VO99043,65.06,C,001,5379607,8379606,C00135009,??????????,0201112025,Ensure Gold Vanilla 380gm (1x24Pcs),1,pcs,0.516667,DC-YGN01,00120251204024220723
00120251204055520713,12/5/2025,NOKL SHOP-44,VO99045,173.34,C,001,5379504,8379503,C00140523,??????????????????????,0201112025,Ensure Gold Vanilla 380gm (1x24Pcs),2,pcs,1.033333,DC-YGN01,00120251204015320573
00120251204055331843,12/5/2025,HTY SHOP-40,VO99063,172.61,C,001,5379299,8379298,C00107968,??????????,0201112025,Ensure Gold Vanilla 380gm (1x24Pcs),2,pcs,1.033333,DC-YGN01,00120251204114133090
00120251204125229717,12/5/2025,"Pakokku ( iNV - 1 ) , Abb & SB ",VO99014,43.92,C,001,5379348,8379347,C00202760,SD-MDY-Pakokku,0201112025,Ensure Gold Vanilla 380gm (1x24Pcs),24,pcs,12.4,WH-MDY01,00120251204120501767
00120251204055218913,12/5/2025,MGLTN/Tamwe                       Inv;23,VO99005,106.64,C,001,5379357,8379356,C00101238,????????,0201112025,Ensure Gold Vanilla 380gm (1x24Pcs),2,pcs,1.033333,DC-YGN01,00120251204120925123
00120251204055520713,12/5/2025,NOKL SHOP-44,VO99045,173.34,C,001,5379410,8379409,C00129445,???????,0201112025,Ensure Gold Vanilla 380gm (1x24Pcs),2,pcs,1.033333,DC-YGN01,00120251204123059790
00120251204055331843,12/5/2025,HTY SHOP-40,VO99063,172.61,C,001,5378844,8378843,C00103414,???????????,0201112025,Ensure Gold Vanilla 380gm (1x24Pcs),1,pcs,0.516667,DC-YGN01,00120251204095902280
00120251204055331843,12/5/2025,HTY SHOP-40,VO99063,172.61,C,001,5378865,8378864,C00107424,?????????,0201112025,Ensure Gold Vanilla 380gm (1x24Pcs),1,pcs,0.516667,DC-YGN01,00120251204100515260
00120251204055520713,12/5/2025,NOKL SHOP-44,VO99045,173.34,C,001,5378663,8378662,C00101580,???????,0201112025,Ensure Gold Vanilla 380gm (1x24Pcs),1,pcs,0.516667,DC-YGN01,00120251204090931240
00120251204022449160,12/5/2025,CPT-TKT     INV--2,VO99008,37.1,C,001,5378724,8378723,C00102574,Capital - TKT,0201112025,Ensure Gold Vanilla 380gm (1x24Pcs),18,pcs,9.3,DC-YGN01,00120251204092859750
00120251204055331843,12/5/2025,HTY SHOP-40,VO99063,172.61,C,001,5378998,8378997,C00150340,????????,0201112025,Ensure Gold Vanilla 380gm (1x24Pcs),1,pcs,0.516667,DC-YGN01,00120251204103725490
00120251204055331843,12/5/2025,HTY SHOP-40,VO99063,172.61,C,001,5378926,8378925,C00115750,????????,0201112025,Ensure Gold Vanilla 380gm (1x24Pcs),1,pcs,0.516667,DC-YGN01,00120251204101800547
00120251204055252693,12/5/2025,LT/PBD/LMD                 Inv;22,VO99012,81.7,C,001,5378980,8378979,C00135126,?????????????,0201112025,Ensure Gold Vanilla 380gm (1x24Pcs),2,pcs,1.033333,DC-YGN01,00120251204103401960
00220251204030608007,12/5/2025,INV(19),VO99040,140.01,C,002,5378931,8378930,C00213211,????????,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),3,pcs,3.06,WH-MDY01,00220251204101908987
00520251204025338507,12/5/2025,OCJN Inv [ 5 ] ,VO99038,58.67,C,005,5379028,8379027,C00500907,Ocean-NPT-JN,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),12,pcs,12.24,WH-NPT01,00520251204104705960
00520251204025338507,12/5/2025,OCJN Inv [ 5 ] ,VO99038,58.67,C,005,5379039,8379038,C00500918,City Care-NPT-JN,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),6,pcs,6.12,WH-NPT01,00520251204104739107
00220251204030447237,12/5/2025,INV(24),VO99017,270.54,C,002,5379040,8379039,C00200308,???????????????,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),1,pcs,1.02,WH-MDY01,00220251204104824630
00220251204030447237,12/5/2025,INV(24),VO99017,270.54,C,002,5379058,8379057,C00201258,?????????,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),2,pcs,2.04,WH-MDY01,00220251204105140963
00220251204030608007,12/5/2025,INV(19),VO99040,140.01,C,002,5379112,8379111,C00214308,Angel,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),12,pcs,12.24,WH-MDY01,00220251204110130627
00220251204030419380,12/5/2025,INV(12),VO99016,49.15,C,002,5379168,8379167,C00201758,?????????,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),5,pcs,5.1,WH-MDY01,00220251204111034570
00220251204030516657,12/5/2025,INV(27),VO99018,210.62,C,002,5378742,8378741,C00214911,????????????,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),1,pcs,1.02,WH-MDY01,00220251204093623153
00220251204030447237,12/5/2025,INV(24),VO99017,270.54,C,002,5378280,8378279,C00200213,G 1,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),2,pcs,2.04,WH-MDY01,00220251203020253127
00220251204030447237,12/5/2025,INV(24),VO99017,270.54,C,002,5378477,8378476,C00201039,??????????(?),0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),2,pcs,2.04,WH-MDY01,00220251203025132533
00620251204032832147,12/5/2025,V54(1),VO99054,31.89,C,006,5378227,8378226,C00602365,?????????,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),1,pcs,1.02,WH-TGI02,00620251203015145690
00220251204030608007,12/5/2025,INV(19),VO99040,140.01,C,002,5378600,8378599,C00211606,????????,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),3,pcs,3.06,WH-MDY01,00220251203020121797
00220251204030516657,12/5/2025,INV(27),VO99018,210.62,C,002,5378769,8378768,C00216559,??????,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),3,pcs,3.06,WH-MDY01,00220251204094525607
00220251204030516657,12/5/2025,INV(27),VO99018,210.62,C,002,5378831,8378830,C00202881,???????,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),5,pcs,5.1,WH-MDY01,00220251204095733617
00520251204025447907,12/5/2025,"MMZ ,KS Inv [ 31 ]",VO99028,156.27,C,005,5378833,8378832,C00500025,???????????,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),3,pcs,3.06,WH-NPT01,00520251204095743020
00520251204025447907,12/5/2025,"MMZ ,KS Inv [ 31 ]",VO99028,156.27,C,005,5378834,8378833,C00502716,??????,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),1,pcs,1.02,WH-NPT01,00520251204095744137
00520251204025447907,12/5/2025,"MMZ ,KS Inv [ 31 ]",VO99028,156.27,C,005,5378812,8378811,C00500010,???????????,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),1,pcs,1.02,WH-NPT01,00520251204095437977
00520251204025447907,12/5/2025,"MMZ ,KS Inv [ 31 ]",VO99028,156.27,C,005,5379407,8379406,C00501020,????????,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),4,pcs,4.08,WH-NPT01,00520251204122857123
00520251204025447907,12/5/2025,"MMZ ,KS Inv [ 31 ]",VO99028,156.27,C,005,5379386,8379385,C00502204,???????????,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),1,pcs,1.02,WH-NPT01,00520251204122244633
00120251204125229717,12/5/2025,"Pakokku ( iNV - 1 ) , Abb & SB ",VO99014,43.92,C,001,5379348,8379347,C00202760,SD-MDY-Pakokku,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),12,pcs,12.24,WH-MDY01,00120251204120501767
00620251204032832147,12/5/2025,V54(1),VO99054,31.89,C,006,5379329,8379328,C00603044,Shwe Kids,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),1,pcs,1.02,WH-TGI02,00620251204115520527
00720251204041153110,12/5/2025,inv 16,VO99052,117.9,C,007,5379267,8379266,C00700020,???????,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),2,pcs,2.04,WH-PTN01,00720251204113406667
01120251204025619813,12/5/2025,"TKS,PHM,Inv-15",VO99071,50.42,C,011,5379248,8379247,C01100487,????,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),2,pcs,2.04,WH-MGW01,01120251204113103670
00220251204030341233,12/5/2025,city 19,VO99036,45.66,C,002,5379238,8379237,C00207683,City Mart - 19th,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),12,pcs,12.24,WH-MDY01,00220251204112907447
00220251204030356177,12/5/2025,OC 73,VO99036,34.09,C,002,5379234,8379233,C00205333,Ocean-MDY-73th,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),12,pcs,12.24,WH-MDY01,00220251204112847587
00220251204030328153,12/5/2025,OCDP,VO99036,67.31,C,002,5379232,8379231,C00202989,Ocean-MDY-DP,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),24,pcs,24.48,WH-MDY01,00220251204112828470
00520251204025551447,12/5/2025,OT Inv [ 6 ] ,VO99038,74.49,C,005,5379229,8379228,C00501663,City Care-NPT-OTTR,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),6,pcs,6.12,WH-NPT01,00520251204112759177
01620251204035823093,12/5/2025,"Inv-18, Bago, Thatnatpin, Minywar",VO99082,101.93,C,016,5379216,8379215,C01602145,????????????,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),1,pcs,1.02,WH-BGO99,01620251204112500943
01820251204030452237,12/5/2025,Down Town Invo-10 SML,VO99068,50.09,C,018,5379196,8379195,C01800563,????????,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),3,pcs,3.06,WH-TGU01,01820251204111853417
00720251204041153110,12/5/2025,inv 16,VO99052,117.9,C,007,5379496,8379495,C00700181,?????????????,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),2,pcs,2.04,WH-PTN01,00720251204014425090
00220251204030516657,12/5/2025,INV(27),VO99018,210.62,C,002,5379485,8379484,C00200928,Shwe Moe,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),6,pcs,6.12,WH-MDY01,00220251204014112397
00720251204041153110,12/5/2025,inv 16,VO99052,117.9,C,007,5379523,8379522,C00700042,????????????,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),3,pcs,3.06,WH-PTN01,00720251204020835707
00720251204041153110,12/5/2025,inv 16,VO99052,117.9,C,007,5379482,8379481,C00702863,??? ????????,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),9,pcs,9.18,WH-PTN01,00720251204013815497
00120251204055433497,12/5/2025,TKT-PZD                  Inv;35,VO99042,125.77,C,001,5379477,8379476,C00134596,????????,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),2,pcs,2.04,DC-YGN01,00120251204013507593
00120251204055433497,12/5/2025,TKT-PZD                  Inv;35,VO99042,125.77,C,001,5379478,8379477,C00138077,???????????? ?,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),1,pcs,1.02,DC-YGN01,00120251204013508417
00720251204041153110,12/5/2025,inv 16,VO99052,117.9,C,007,5379601,8379600,C00700183,??????????,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),1,pcs,1.02,WH-PTN01,00720251204024152390
00220251204030542770,12/5/2025,INV(21),VO99019,74.42,C,002,5379585,8379584,C00205641,Zenith,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),3,pcs,3.06,WH-MDY01,00220251204023533140
00720251204041153110,12/5/2025,inv 16,VO99052,117.9,C,007,5379690,8379689,C00701345,??????,0201112026,Ensure Gold Vanilla 800gm (1x12Pcs),1,pcs,1.02,WH-PTN01,00720251204032102380
